event_name,outcome,date,event_slug,market_slug,polymarket_odds,sportsbook_prob,ev_percent
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.560000,0.566089,1.09
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.470000,0.483753,2.93
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144419,11.09
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.320000,0.340454,6.39
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.420000,0.471458,12.25
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.460000,0.495548,7.73
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.287398,2.64
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.560000,0.566089,1.09
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.470000,0.483753,2.93
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.320000,0.340454,6.39
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.430000,0.471458,9.64
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.460000,0.495548,7.73
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.287398,2.64
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.550000,0.566089,2.93
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.483753,5.16
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.440000,0.471458,7.15
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.460000,0.495548,7.73
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.288371,2.99
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.550000,0.566089,2.93
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.470000,0.483753,2.93
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.440000,0.471458,7.15
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.460000,0.495548,7.73
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.288371,2.99
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.560000,0.566089,1.09
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.470000,0.483753,2.93
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.440000,0.471458,7.15
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.460000,0.495548,7.73
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.288371,2.99
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19,0.560000,0.566089,1.09
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.483753,5.16
Miami Heat @ Golden State Warriors,Under 238.5,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19-total-238pt5,0.490000,0.502290,2.51
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.478203,3.96
Miami Heat @ Golden State Warriors,Under 238.5,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19-total-238pt5,0.490000,0.502290,2.51
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.478203,3.96
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Montana State Bobcats +2.5,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19-spread-home-2pt5,0.470000,0.493320,4.96
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.478203,3.96
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.410000,0.424025,3.42
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.410000,0.575975,40.48
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -3.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-3pt5,0.460000,0.478203,3.96
